instance_id,seed,model,original_query,repaired_query,ground_truth_repair,exec_success,equiv_success,similarity,oracle_score,edit_distance,edit_distance_norm,latency_s,difficulty,drift_category,query_complexity,sqlstate,captured_error,model_error,prompt_sha1,response_sha1
SDR-42-0040,42,DeepSeek_7b,"SELECT c.""customer_name"", o.""order_id"" FROM ""customers"" c JOIN ""orders"" o ON c.""customer_id"" = o.""customer_id"" WHERE c.""customer_name"" IS NOT NULL LIMIT 100;","SELECT c.name, o.order_id FROM ""customer_master"" c JOIN ""orders"" o ON c.customer_id = o.customer_id WHERE c.name IS NOT NULL LIMIT 100;","SELECT c.name, o.""order_id"" FROM customer_master AS c JOIN ""orders"" AS o ON c.""customer_id"" = o.""customer_id"" WHERE NOT c.name IS NULL LIMIT 100;",True,True,1.0,1.0,21,0.14482758620689656,7.5888330936431885,1,mixed,join,42P01,"relation ""customers"" does not exist
LINE 1: SELECT c.""customer_name"", o.""order_id"" FROM ""customers"" c JO...
                                                    ^
",,e7085a5fb894a660087a6b1ef28e2d2c93004a63,8b10eead30fb39e3c58c27eee37f731a5b12b623
SDR-42-0040,42,Mistral_7b,"SELECT c.""customer_name"", o.""order_id"" FROM ""customers"" c JOIN ""orders"" o ON c.""customer_id"" = o.""customer_id"" WHERE c.""customer_name"" IS NOT NULL LIMIT 100;","SELECT c.name AS ""customer_name"", o.order_id FROM customer_master c JOIN orders o ON c.customer_id = o.customer_id WHERE c.name IS NOT NULL LIMIT 100;","SELECT c.name, o.""order_id"" FROM customer_master AS c JOIN ""orders"" AS o ON c.""customer_id"" = o.""customer_id"" WHERE NOT c.name IS NULL LIMIT 100;",True,True,1.0,1.0,41,0.2733333333333333,3.3761467933654785,1,mixed,join,42P01,"relation ""customers"" does not exist
LINE 1: SELECT c.""customer_name"", o.""order_id"" FROM ""customers"" c JO...
                                                    ^
",,e7085a5fb894a660087a6b1ef28e2d2c93004a63,0b8c839d63188c00c7503fdba04aa7d64b980ee0
SDR-42-0040,42,phi4_14b,"SELECT c.""customer_name"", o.""order_id"" FROM ""customers"" c JOIN ""orders"" o ON c.""customer_id"" = o.""customer_id"" WHERE c.""customer_name"" IS NOT NULL LIMIT 100;","SELECT c.name AS ""customer_name"", o.order_id FROM customer_master c JOIN orders o ON c.customer_id = o.customer_id WHERE c.name IS NOT NULL LIMIT 100;","SELECT c.name, o.""order_id"" FROM customer_master AS c JOIN ""orders"" AS o ON c.""customer_id"" = o.""customer_id"" WHERE NOT c.name IS NULL LIMIT 100;",True,True,1.0,1.0,41,0.2733333333333333,6.184298276901245,1,mixed,join,42P01,"relation ""customers"" does not exist
LINE 1: SELECT c.""customer_name"", o.""order_id"" FROM ""customers"" c JO...
                                                    ^
",,e7085a5fb894a660087a6b1ef28e2d2c93004a63,9bef138ed2bce87c0960bd41fca362f31dea9dcc
SDR-42-0040,42,baseline_fuzzy,"SELECT c.""customer_name"", o.""order_id"" FROM ""customers"" c JOIN ""orders"" o ON c.""customer_id"" = o.""customer_id"" WHERE c.""customer_name"" IS NOT NULL LIMIT 100;","SELECT c.""customer_name"", o.""order_id"" FROM customer_master AS c JOIN ""orders"" AS o ON c.""customer_id"" = o.""customer_id"" WHERE NOT c.""customer_name"" IS NULL LIMIT 100;","SELECT c.name, o.""order_id"" FROM customer_master AS c JOIN ""orders"" AS o ON c.""customer_id"" = o.""customer_id"" WHERE NOT c.name IS NULL LIMIT 100;",False,False,0.0,0.0,22,0.1317365269461078,0.0,1,mixed,join,42P01,"relation ""customers"" does not exist
LINE 1: SELECT c.""customer_name"", o.""order_id"" FROM ""customers"" c JO...
                                                    ^
","column c.customer_name does not exist
LINE 1: SELECT c.""customer_name"", o.""order_id"" FROM customer_master ...
               ^
",e7085a5fb894a660087a6b1ef28e2d2c93004a63,212127547f84bbe70736bd520b51795298b3a4a1
SDR-42-0042,42,Gemma3_27b,"SELECT * FROM ""customers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_id"" FROM ""customers"" WHERE ""customer_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE ""client_id"" IN (SELECT DISTINCT ""client_id"" FROM ""customers"" WHERE ""client_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE client_id IN (SELECT DISTINCT client_id FROM ""customers"" WHERE NOT client_id IS NULL LIMIT 10) LIMIT 50;",True,True,1.0,1.0,13,0.09154929577464789,8.994068145751953,1,multi_column,subquery,42703,"column ""customer_id"" does not exist
LINE 1: ...ustomers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_...
                                                             ^
",,8dde5fc3e801fc9c413173d6f0a769cffb764fe6,69425075ada4052c7d41b8957e1f6899a9e262d3
SDR-42-0042,42,DeepSeek_7b,"SELECT * FROM ""customers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_id"" FROM ""customers"" WHERE ""customer_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE ""client_id"" IN (SELECT DISTINCT ""client_id"" FROM ""customers"" WHERE ""client_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE client_id IN (SELECT DISTINCT client_id FROM ""customers"" WHERE NOT client_id IS NULL LIMIT 10) LIMIT 50;",True,True,1.0,1.0,13,0.09154929577464789,8.160531759262085,1,multi_column,subquery,42703,"column ""customer_id"" does not exist
LINE 1: ...ustomers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_...
                                                             ^
",,8dde5fc3e801fc9c413173d6f0a769cffb764fe6,52914f8d044b91f11670dbce87b7be474497e1d7
SDR-42-0042,42,Mistral_7b,"SELECT * FROM ""customers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_id"" FROM ""customers"" WHERE ""customer_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE ""client_id"" IN (SELECT DISTINCT ""client_id"" FROM ""customers"" WHERE ""client_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE client_id IN (SELECT DISTINCT client_id FROM ""customers"" WHERE NOT client_id IS NULL LIMIT 10) LIMIT 50;",True,True,1.0,1.0,13,0.09154929577464789,3.1915459632873535,1,multi_column,subquery,42703,"column ""customer_id"" does not exist
LINE 1: ...ustomers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_...
                                                             ^
",,8dde5fc3e801fc9c413173d6f0a769cffb764fe6,71e87e281893dc71042677d4eb48338ddb850b8a
SDR-42-0042,42,phi4_14b,"SELECT * FROM ""customers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_id"" FROM ""customers"" WHERE ""customer_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE ""client_id"" IN (SELECT DISTINCT ""client_id"" FROM ""customers"" WHERE ""client_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE client_id IN (SELECT DISTINCT client_id FROM ""customers"" WHERE NOT client_id IS NULL LIMIT 10) LIMIT 50;",True,True,1.0,1.0,13,0.09154929577464789,5.969324827194214,1,multi_column,subquery,42703,"column ""customer_id"" does not exist
LINE 1: ...ustomers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_...
                                                             ^
",,8dde5fc3e801fc9c413173d6f0a769cffb764fe6,71e87e281893dc71042677d4eb48338ddb850b8a
SDR-42-0042,42,baseline_fuzzy,"SELECT * FROM ""customers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_id"" FROM ""customers"" WHERE ""customer_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_id"" FROM ""customers"" WHERE ""customer_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE client_id IN (SELECT DISTINCT client_id FROM ""customers"" WHERE NOT client_id IS NULL LIMIT 10) LIMIT 50;",False,False,0.0,0.0,32,0.21621621621621623,0.0,1,multi_column,subquery,42703,"column ""customer_id"" does not exist
LINE 1: ...ustomers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_...
                                                             ^
","column ""customer_id"" does not exist
LINE 1: ...ustomers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_...
                                                             ^
",8dde5fc3e801fc9c413173d6f0a769cffb764fe6,945c1a095af2be22e20c51fad9cbeeca150f1b6a
SDR-42-0043,42,Gemma3_27b,"SELECT * FROM ""order_items"" WHERE ""quantity"" IN (SELECT DISTINCT ""quantity"" FROM ""order_items"" WHERE ""quantity"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""order_details"" WHERE ""quantity"" IN (SELECT DISTINCT ""quantity"" FROM ""order_details"" WHERE ""quantity"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM order_details WHERE ""quantity"" IN (SELECT DISTINCT ""quantity"" FROM order_details WHERE NOT ""quantity"" IS NULL LIMIT 10) LIMIT 50;",True,True,1.0,1.0,12,0.08163265306122448,8.830049991607666,2,table_rename,subquery,42P01,"relation ""order_items"" does not exist
LINE 1: SELECT * FROM ""order_items"" WHERE ""quantity"" IN (SELECT DIST...
                      ^
",,821f9f6af54ddf8dbda686eaca4670a5aca21b75,e6f31cdeaaaea69696ca07435940318281330a71
SDR-42-0043,42,DeepSeek_7b,"SELECT * FROM ""order_items"" WHERE ""quantity"" IN (SELECT DISTINCT ""quantity"" FROM ""order_items"" WHERE ""quantity"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""order_items"" WHERE ""quantity"" IN (SELECT DISTINCT ""quantity"" FROM ""order_items"" WHERE ""quantity"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM order_details WHERE ""quantity"" IN (SELECT DISTINCT ""quantity"" FROM order_details WHERE NOT ""quantity"" IS NULL LIMIT 10) LIMIT 50;",False,False,0.0,0.0,22,0.15384615384615385,10.88180136680603,2,table_rename,subquery,42P01,"relation ""order_items"" does not exist
LINE 1: SELECT * FROM ""order_items"" WHERE ""quantity"" IN (SELECT DIST...
                      ^
","relation ""order_items"" does not exist
LINE 1: SELECT * FROM ""order_items"" WHERE ""quantity"" IN (SELECT DIST...
                      ^
",821f9f6af54ddf8dbda686eaca4670a5aca21b75,795756642b08a21225fadada808930c4ab9e0443
SDR-42-0043,42,Mistral_7b,"SELECT * FROM ""order_items"" WHERE ""quantity"" IN (SELECT DISTINCT ""quantity"" FROM ""order_items"" WHERE ""quantity"" IS NOT NULL LIMIT 10) LIMIT 50;",SELECT * FROM order_details WHERE quantity IN (SELECT DISTINCT quantity FROM order_details WHERE quantity IS NOT NULL LIMIT 10) LIMIT 50;,"SELECT * FROM order_details WHERE ""quantity"" IN (SELECT DISTINCT ""quantity"" FROM order_details WHERE NOT ""quantity"" IS NULL LIMIT 10) LIMIT 50;",True,True,1.0,1.0,14,0.0979020979020979,3.136949062347412,2,table_rename,subquery,42P01,"relation ""order_items"" does not exist
LINE 1: SELECT * FROM ""order_items"" WHERE ""quantity"" IN (SELECT DIST...
                      ^
",,821f9f6af54ddf8dbda686eaca4670a5aca21b75,2514978b54cba6b449802496c8599aca8c8e77c7
SDR-42-0043,42,phi4_14b,"SELECT * FROM ""order_items"" WHERE ""quantity"" IN (SELECT DISTINCT ""quantity"" FROM ""order_items"" WHERE ""quantity"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM order_details WHERE ""quantity"" IN (SELECT DISTINCT ""quantity"" FROM order_details WHERE ""quantity"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM order_details WHERE ""quantity"" IN (SELECT DISTINCT ""quantity"" FROM order_details WHERE NOT ""quantity"" IS NULL LIMIT 10) LIMIT 50;",True,True,1.0,1.0,8,0.055944055944055944,5.997033596038818,2,table_rename,subquery,42P01,"relation ""order_items"" does not exist
LINE 1: SELECT * FROM ""order_items"" WHERE ""quantity"" IN (SELECT DIST...
                      ^
",,821f9f6af54ddf8dbda686eaca4670a5aca21b75,b1931d4e44a1e3f94db4688db1260b774aab7323
SDR-42-0043,42,baseline_fuzzy,"SELECT * FROM ""order_items"" WHERE ""quantity"" IN (SELECT DISTINCT ""quantity"" FROM ""order_items"" WHERE ""quantity"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM orders WHERE ""quantity"" IN (SELECT DISTINCT ""quantity"" FROM orders WHERE NOT ""quantity"" IS NULL LIMIT 10) LIMIT 50;","SELECT * FROM order_details WHERE ""quantity"" IN (SELECT DISTINCT ""quantity"" FROM order_details WHERE NOT ""quantity"" IS NULL LIMIT 10) LIMIT 50;",False,False,0.0,0.0,14,0.0979020979020979,0.0,2,table_rename,subquery,42P01,"relation ""order_items"" does not exist
LINE 1: SELECT * FROM ""order_items"" WHERE ""quantity"" IN (SELECT DIST...
                      ^
","column ""quantity"" does not exist
LINE 1: ... FROM orders WHERE ""quantity"" IN (SELECT DISTINCT ""quantity""...
                                                             ^
",821f9f6af54ddf8dbda686eaca4670a5aca21b75,b7d4ac2711fcb123409f2c2aa802bb27da528a57
SDR-42-0044,42,Gemma3_27b,"WITH t AS (SELECT ""quantity"" AS key_col FROM ""order_items"" WHERE ""quantity"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT ""qty"" AS key_col FROM ""order_details"" WHERE ""qty"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT qty AS key_col FROM order_details WHERE NOT qty IS NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;",True,False,0.7,1.0,13,0.07926829268292683,8.801867961883545,2,mixed,cte,42P01,"relation ""order_items"" does not exist
LINE 1: WITH t AS (SELECT ""quantity"" AS key_col FROM ""order_items"" W...
                                                     ^
",,b203cc429cee8e36cff34a300b6939022c431690,71e2639b67021829cf04c51ff295eb3b607eff52
SDR-42-0044,42,DeepSeek_7b,"WITH t AS (SELECT ""quantity"" AS key_col FROM ""order_items"" WHERE ""quantity"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT qty AS key_col FROM order_details WHERE qty IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT qty AS key_col FROM order_details WHERE NOT qty IS NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;",True,True,1.0,1.0,8,0.05063291139240506,7.308525800704956,2,mixed,cte,42P01,"relation ""order_items"" does not exist
LINE 1: WITH t AS (SELECT ""quantity"" AS key_col FROM ""order_items"" W...
                                                     ^
",,b203cc429cee8e36cff34a300b6939022c431690,b23b0c443427004c160a7d1285a5e5bc9258c359
SDR-42-0044,42,Mistral_7b,"WITH t AS (SELECT ""quantity"" AS key_col FROM ""order_items"" WHERE ""quantity"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT qty AS key_col FROM order_details WHERE qty IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT qty AS key_col FROM order_details WHERE NOT qty IS NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;",True,True,1.0,1.0,8,0.05063291139240506,3.312002182006836,2,mixed,cte,42P01,"relation ""order_items"" does not exist
LINE 1: WITH t AS (SELECT ""quantity"" AS key_col FROM ""order_items"" W...
                                                     ^
",,b203cc429cee8e36cff34a300b6939022c431690,528079d4f3c66a22450dcad1f64c6964b0db00e0
SDR-42-0044,42,phi4_14b,"WITH t AS (SELECT ""quantity"" AS key_col FROM ""order_items"" WHERE ""quantity"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT qty AS key_col FROM order_details WHERE qty IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT qty AS key_col FROM order_details WHERE NOT qty IS NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;",True,True,1.0,1.0,8,0.05063291139240506,5.849139213562012,2,mixed,cte,42P01,"relation ""order_items"" does not exist
LINE 1: WITH t AS (SELECT ""quantity"" AS key_col FROM ""order_items"" W...
                                                     ^
",,b203cc429cee8e36cff34a300b6939022c431690,fa0565028fc18aeffa3e8b1042f1159ab25a452e
SDR-42-0044,42,baseline_fuzzy,"WITH t AS (SELECT ""quantity"" AS key_col FROM ""order_items"" WHERE ""quantity"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT ""quantity"" AS key_col FROM orders WHERE NOT ""quantity"" IS NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT qty AS key_col FROM order_details WHERE NOT qty IS NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;",False,False,0.0,0.0,21,0.12727272727272726,0.0,2,mixed,cte,42P01,"relation ""order_items"" does not exist
LINE 1: WITH t AS (SELECT ""quantity"" AS key_col FROM ""order_items"" W...
                                                     ^
","column ""quantity"" does not exist
LINE 1: WITH t AS (SELECT ""quantity"" AS key_col FROM orders WHERE NO...
                          ^
",b203cc429cee8e36cff34a300b6939022c431690,f03ea1af1161dea659a6f6b66cea7de71d81dc62
SDR-42-0045,42,Gemma3_27b,"SELECT p.""product_name"", oi.""quantity"" FROM ""products"" p JOIN ""order_items"" oi ON p.""product_id"" = oi.""product_id"" WHERE p.""product_name"" IS NOT NULL LIMIT 100;","SELECT p.name, oi.units FROM products p JOIN order_items oi ON p.product_id = oi.product_id WHERE p.name IS NOT NULL LIMIT 100;","SELECT p.name, oi.units FROM ""products"" AS p JOIN ""order_items"" AS oi ON p.""product_id"" = oi.""product_id"" WHERE NOT p.name IS NULL LIMIT 100;",True,True,1.0,1.0,22,0.15602836879432624,8.98561429977417,2,multi_column,join,42703,"column p.product_name does not exist
LINE 1: SELECT p.""product_name"", oi.""quantity"" FROM ""products"" p JOI...
               ^
",,3134cf2827b3fa22e799f6cfa97fef6f4182e4ff,2fc60e90f5278cb5632c081b3bdaffdb7a531b36
SDR-42-0045,42,DeepSeek_7b,"SELECT p.""product_name"", oi.""quantity"" FROM ""products"" p JOIN ""order_items"" oi ON p.""product_id"" = oi.""product_id"" WHERE p.""product_name"" IS NOT NULL LIMIT 100;","SELECT p.name, oi.units FROM products p JOIN order_items oi ON p.product_id = oi.product_id WHERE p.name IS NOT NULL LIMIT 100;","SELECT p.name, oi.units FROM ""products"" AS p JOIN ""order_items"" AS oi ON p.""product_id"" = oi.""product_id"" WHERE NOT p.name IS NULL LIMIT 100;",True,True,1.0,1.0,22,0.15602836879432624,8.192473649978638,2,multi_column,join,42703,"column p.product_name does not exist
LINE 1: SELECT p.""product_name"", oi.""quantity"" FROM ""products"" p JOI...
               ^
",,3134cf2827b3fa22e799f6cfa97fef6f4182e4ff,acd3846c90666c06b9f82c23fafd99973d7bfe1a
SDR-42-0045,42,Mistral_7b,"SELECT p.""product_name"", oi.""quantity"" FROM ""products"" p JOIN ""order_items"" oi ON p.""product_id"" = oi.""product_id"" WHERE p.""product_name"" IS NOT NULL LIMIT 100;","SELECT p.name as ""product_name"", oi.""quantity"" FROM ""products"" p JOIN ""order_items"" oi ON p.product_id = oi.product_id WHERE p.name IS NOT NULL LIMIT 100;","SELECT p.name, oi.units FROM ""products"" AS p JOIN ""order_items"" AS oi ON p.""product_id"" = oi.""product_id"" WHERE NOT p.name IS NULL LIMIT 100;",False,False,0.0,0.0,42,0.2727272727272727,3.029862880706787,2,multi_column,join,42703,"column p.product_name does not exist
LINE 1: SELECT p.""product_name"", oi.""quantity"" FROM ""products"" p JOI...
               ^
","column oi.quantity does not exist
LINE 1: SELECT p.name as ""product_name"", oi.""quantity"" FROM ""product...
                                         ^
",3134cf2827b3fa22e799f6cfa97fef6f4182e4ff,d991d30e3deb58e0e615c4f95d4aac8d45ef84cf
SDR-42-0045,42,phi4_14b,"SELECT p.""product_name"", oi.""quantity"" FROM ""products"" p JOIN ""order_items"" oi ON p.""product_id"" = oi.""product_id"" WHERE p.""product_name"" IS NOT NULL LIMIT 100;","SELECT p.name AS ""product_name"", oi.units AS ""quantity"" FROM ""products"" p JOIN ""order_items"" oi ON p.""product_id"" = oi.""product_id"" WHERE p.name IS NOT NULL LIMIT 100;","SELECT p.name, oi.units FROM ""products"" AS p JOIN ""order_items"" AS oi ON p.""product_id"" = oi.""product_id"" WHERE NOT p.name IS NULL LIMIT 100;",True,True,1.0,1.0,46,0.2754491017964072,6.527144193649292,2,multi_column,join,42703,"column p.product_name does not exist
LINE 1: SELECT p.""product_name"", oi.""quantity"" FROM ""products"" p JOI...
               ^
",,3134cf2827b3fa22e799f6cfa97fef6f4182e4ff,9686945a56dcb3d5d7a7a031be391ec650297b4b
SDR-42-0045,42,baseline_fuzzy,"SELECT p.""product_name"", oi.""quantity"" FROM ""products"" p JOIN ""order_items"" oi ON p.""product_id"" = oi.""product_id"" WHERE p.""product_name"" IS NOT NULL LIMIT 100;","SELECT p.""product_name"", oi.""quantity"" FROM ""products"" p JOIN ""order_items"" oi ON p.""product_id"" = oi.""product_id"" WHERE p.""product_name"" IS NOT NULL LIMIT 100;","SELECT p.name, oi.units FROM ""products"" AS p JOIN ""order_items"" AS oi ON p.""product_id"" = oi.""product_id"" WHERE NOT p.name IS NULL LIMIT 100;",False,False,0.0,0.0,37,0.23125,0.0,2,multi_column,join,42703,"column p.product_name does not exist
LINE 1: SELECT p.""product_name"", oi.""quantity"" FROM ""products"" p JOI...
               ^
","column p.product_name does not exist
LINE 1: SELECT p.""product_name"", oi.""quantity"" FROM ""products"" p JOI...
               ^
",3134cf2827b3fa22e799f6cfa97fef6f4182e4ff,58af7d64bc687b377dd7d223bd3cbabff7f342c4
SDR-42-0046,42,Gemma3_27b,"SELECT ""status"" FROM ""orders"" WHERE ""status"" IS NOT NULL LIMIT 100;","SELECT ""order_status"" FROM ""orders"" WHERE ""order_status"" IS NOT NULL LIMIT 100;","SELECT order_status FROM ""orders"" WHERE NOT order_status IS NULL LIMIT 100;",True,True,1.0,1.0,11,0.13924050632911392,8.449038982391357,3,multi_column,simple,42703,"column ""status"" does not exist
LINE 1: SELECT ""status"" FROM ""orders"" WHERE ""status"" IS NOT NULL LIM...
               ^
",,99bff4eeeae544d9d9d0b7cdbdbc9d6165a8ab0e,45911c3aa781765e5a7c5259519f31fa1097ac4a
SDR-42-0046,42,DeepSeek_7b,"SELECT ""status"" FROM ""orders"" WHERE ""status"" IS NOT NULL LIMIT 100;","SELECT ""order_status"" FROM ""orders"" WHERE ""order_status"" IS NOT NULL LIMIT 100;","SELECT order_status FROM ""orders"" WHERE NOT order_status IS NULL LIMIT 100;",True,True,1.0,1.0,11,0.13924050632911392,6.184311389923096,3,multi_column,simple,42703,"column ""status"" does not exist
LINE 1: SELECT ""status"" FROM ""orders"" WHERE ""status"" IS NOT NULL LIM...
               ^
",,99bff4eeeae544d9d9d0b7cdbdbc9d6165a8ab0e,cbe3dca144fdd8312d720988908f0669ed57c5ba
SDR-42-0046,42,Mistral_7b,"SELECT ""status"" FROM ""orders"" WHERE ""status"" IS NOT NULL LIMIT 100;",SELECT order_status FROM orders WHERE order_status IS NOT NULL LIMIT 100;,"SELECT order_status FROM ""orders"" WHERE NOT order_status IS NULL LIMIT 100;",True,True,1.0,1.0,10,0.13333333333333333,3.201653242111206,3,multi_column,simple,42703,"column ""status"" does not exist
LINE 1: SELECT ""status"" FROM ""orders"" WHERE ""status"" IS NOT NULL LIM...
               ^
",,99bff4eeeae544d9d9d0b7cdbdbc9d6165a8ab0e,fd04c577ec42822294cccdf208e06a24b8595c03
SDR-42-0046,42,phi4_14b,"SELECT ""status"" FROM ""orders"" WHERE ""status"" IS NOT NULL LIMIT 100;","SELECT ""order_status"" FROM ""orders"" WHERE ""order_status"" IS NOT NULL LIMIT 100;","SELECT order_status FROM ""orders"" WHERE NOT order_status IS NULL LIMIT 100;",True,True,1.0,1.0,11,0.13924050632911392,5.552416563034058,3,multi_column,simple,42703,"column ""status"" does not exist
LINE 1: SELECT ""status"" FROM ""orders"" WHERE ""status"" IS NOT NULL LIM...
               ^
",,99bff4eeeae544d9d9d0b7cdbdbc9d6165a8ab0e,c0c5f01b85ef9878f6b691bd38a4e68a57244b7c
SDR-42-0046,42,baseline_fuzzy,"SELECT ""status"" FROM ""orders"" WHERE ""status"" IS NOT NULL LIMIT 100;","SELECT order_status FROM ""orders"" WHERE NOT order_status IS NULL LIMIT 100;","SELECT order_status FROM ""orders"" WHERE NOT order_status IS NULL LIMIT 100;",True,True,1.0,1.0,0,0.0,0.0,3,multi_column,simple,42703,"column ""status"" does not exist
LINE 1: SELECT ""status"" FROM ""orders"" WHERE ""status"" IS NOT NULL LIM...
               ^
",,99bff4eeeae544d9d9d0b7cdbdbc9d6165a8ab0e,3c8c2e5652d9a34956bed4dc3f1523bbeacddf0a
SDR-42-0047,42,Gemma3_27b,"SELECT ""unit_price"", COUNT(*) AS cnt FROM ""order_items"" WHERE ""unit_price"" IS NOT NULL GROUP BY ""unit_price"" ORDER BY cnt DESC LIMIT 50;","SELECT ""price"", COUNT(*) AS cnt FROM ""order_items"" WHERE ""price"" IS NOT NULL GROUP BY ""price"" ORDER BY cnt DESC LIMIT 50;","SELECT price, COUNT(*) AS cnt FROM ""order_items"" WHERE NOT price IS NULL GROUP BY price ORDER BY cnt DESC LIMIT 50;",True,True,1.0,1.0,13,0.10743801652892562,8.99329662322998,1,multi_column,aggregation,42703,"column ""unit_price"" does not exist
LINE 1: SELECT ""unit_price"", COUNT(*) AS cnt FROM ""order_items"" WHER...
               ^
",,2989286a96c1400f753fe4ea0ae6dbc98416b232,779c784b4170bde583c594343555cb506e8708e7
SDR-42-0047,42,DeepSeek_7b,"SELECT ""unit_price"", COUNT(*) AS cnt FROM ""order_items"" WHERE ""unit_price"" IS NOT NULL GROUP BY ""unit_price"" ORDER BY cnt DESC LIMIT 50;","SELECT price AS unit_price, COUNT(*) AS cnt FROM order_items WHERE price IS NOT NULL GROUP BY price ORDER BY cnt DESC LIMIT 50;","SELECT price, COUNT(*) AS cnt FROM ""order_items"" WHERE NOT price IS NULL GROUP BY price ORDER BY cnt DESC LIMIT 50;",True,True,1.0,1.0,24,0.1889763779527559,9.099325180053711,1,multi_column,aggregation,42703,"column ""unit_price"" does not exist
LINE 1: SELECT ""unit_price"", COUNT(*) AS cnt FROM ""order_items"" WHER...
               ^
",,2989286a96c1400f753fe4ea0ae6dbc98416b232,5a7aa5d5958a5a64d97268f6e4653cfe9f76d81d
